latitude,longitude,timestamp,traj_id
51.5917,326.1982,1695333598.0,0
51.6034,326.7488,1695333604.0,0
51.6116,327.2496,1695333609.0,0
51.6174,327.7505,1695333614.0,0
51.6212,328.3017,1695333619.0,0
51.6223,328.8029,1695333624.0,0
51.6207,329.3541,1695333630.0,0
51.6169,329.8552,1695333635.0,0
51.6107,330.3562,1695333640.0,0
51.6012,330.907,1695333645.0,0
51.5902,331.4075,1695333650.0,0
51.5769,331.9076,1695333655.0,0
51.5595,332.4575,1695333661.0,0
51.5413,332.957,1695333666.0,0
51.5187,333.5059,1695333671.0,0
51.4957,334.0043,1695333676.0,0
51.4704,334.5022,1695333681.0,0
51.4399,335.0493,1695333687.0,0
51.4098,335.5459,1695333692.0,0
51.374,336.0914,1695333697.0,0
51.3391,336.5864,1695333702.0,0
51.302,337.0807,1695333708.0,0
51.2585,337.6233,1695333713.0,0
51.2166,338.1157,1695333718.0,0
51.1679,338.6562,1695333724.0,0
51.1214,339.1465,1695333729.0,0
51.0725,339.6357,1695333734.0,0
51.0163,340.1728,1695333739.0,0
50.9628,340.6597,1695333744.0,0
50.9071,341.14549999999997,1695333749.0,0
50.8434,341.6783,1695333755.0,0
50.7831,342.1612,1695333760.0,0
50.7144,342.691,1695333765.0,0
50.6496,343.1712,1695333770.0,0
50.5826,343.6501,1695333775.0,0
50.5065,344.1751,1695333781.0,0
50.4351,344.6509,1695333786.0,0
50.3541,345.1725,1695333791.0,0
50.2783,345.6451,1695333796.0,0
50.2004,346.116,1695333801.0,0
50.1123,346.6321,1695333807.0,0
50.0301,347.0995,1695333812.0,0
49.9458,347.5652,1695333817.0,0
49.8507,348.0755,1695333822.0,0
49.7622,348.5376,1695333827.0,0
49.6625,349.0438,1695333833.0,0
49.5698,349.5022,1695333838.0,0
49.4751,349.9586,1695333843.0,0
49.3687,350.4585,1695333848.0,0
49.2699,350.911,1695333853.0,0
49.1692,351.3616,1695333858.0,0
49.0562,351.855,1695333864.0,0
48.9515,352.3015,1695333869.0,0
48.8341,352.7903,1695333874.0,0
48.7255,353.2326,1695333879.0,0
48.615,353.6729,1695333884.0,0
48.4913,354.1549,1695333890.0,0
48.377,354.5909,1695333895.0,0
48.2609,355.0248,1695333900.0,0
48.1311,355.4998,1695333905.0,0
48.0112,355.9293,1695333910.0,0
47.8773,356.3994,1695333916.0,0
47.7538,356.8244,1695333921.0,0
47.6285,357.2474,1695333926.0,0
47.4887,357.7103,1695333931.0,0
47.3599,358.1287,1695333936.0,0
47.2163,358.5866,1695333942.0,0
47.0839,359.0006,1695333947.0,0
46.95,359.4122,1695333952.0,0
46.8008,359.8626,1695333957.0,0
46.6635,0.2698,1695333962.0,1
46.5105,0.7152,1695333968.0,1
46.3699,1.1178,1695333973.0,1
46.2277,1.5181,1695333978.0,1
46.0695,1.9559,1695333983.0,1
45.924,2.3517,1695333988.0,1
45.7771,2.7453,1695333993.0,1
45.6137,3.1757,1695333999.0,1
45.4637,3.5647,1695334004.0,1
45.3122,3.9514,1695334009.0,1
45.1438,4.3744,1695334014.0,1
44.9893,4.7566,1695334019.0,1
44.8177,5.1745,1695334025.0,1
44.6602,5.5521,1695334030.0,1
44.4854,5.965,1695334036.0,1
44.325,6.338,1695334041.0,1
44.1633,6.7089,1695334046.0,1
43.9839,7.1143,1695334051.0,1
43.8195,7.4807,1695334056.0,1
43.637,7.8812,1695334062.0,1
43.4698,8.2431,1695334067.0,1
43.3014,8.6028,1695334072.0,1
43.1146,8.9961,1695334077.0,1
42.9436,9.3514,1695334082.0,1
42.7712,9.7046,1695334087.0,1
42.5804,10.0906,1695334093.0,1
42.4055,10.4395,1695334098.0,1
42.2118,10.8208,1695334103.0,1
42.0345,11.1653,1695334108.0,1
41.8561,11.5078,1695334113.0,1
41.6585,11.8822,1695334119.0,1
41.4776,12.2204,1695334124.0,1
41.2957,12.5565,1695334129.0,1
41.0943,12.9241,1695334134.0,1
40.9101,13.2561,1695334139.0,1
40.7062,13.619,1695334145.0,1
40.5197,13.9469,1695334150.0,1
40.3322,14.2729,1695334155.0,1
40.1247,14.6292,1695334160.0,1
39.9351,14.9511,1695334165.0,1
39.7444,15.2711,1695334170.0,1
39.5336,15.6209,1695334176.0,1
39.3408,15.937,1695334181.0,1
39.1277,16.2824,1695334186.0,1
38.933,16.5946,1695334191.0,1
38.7373,16.9049,1695334196.0,1
38.521,17.2442,1695334202.0,1
38.3233,17.5507,1695334207.0,1
38.1248,17.8555,1695334212.0,1
37.9054,18.1886,1695334217.0,1
37.705,18.4895,1695334222.0,1
37.4836,18.8186,1695334228.0,1
37.2814,19.1159,1695334233.0,1
37.0784,19.4116,1695334238.0,1
36.8541,19.7348,1695334243.0,1
36.6493,20.0269,1695334248.0,1
36.4437,20.3173,1695334253.0,1
36.2167,20.6348,1695334259.0,1
36.0094,20.9218,1695334264.0,1
35.7805,21.2356,1695334269.0,1
35.5715,21.5192,1695334274.0,1
35.3619,21.8012,1695334279.0,1
35.1303,22.1096,1695334285.0,1
34.9191,22.3883,1695334290.0,1
34.7071,22.6654,1695334295.0,1
34.4731,22.9685,1695334300.0,1
34.2596,23.2425,1695334305.0,1
34.0455,23.5149,1695334310.0,1
33.8091,23.8129,1695334316.0,1
33.5935,24.0822,1695334321.0,1
33.3555,24.3769,1695334326.0,1
33.1385,24.6432,1695334331.0,1
32.9208,24.9081,1695334336.0,1
32.6806,25.1978,1695334342.0,1
32.4616,25.4598,1695334347.0,1
32.2419,25.7203,1695334352.0,1
31.9996,26.0053,1695334357.0,1
31.7787,26.2631,1695334362.0,1
31.535,26.545,1695334368.0,1
31.3128,26.7999,1695334373.0,1
31.09,27.0536,1695334378.0,1
30.8443,27.331,1695334384.0,1
30.6203,27.5819,1695334389.0,1
30.3958,27.8316,1695334394.0,1
30.1481,28.1048,1695334399.0,1
29.9224,28.3519,1695334404.0,1
29.6735,28.6222,1695334410.0,1
29.4467,28.8668,1695334415.0,1
29.2194,29.1101,1695334420.0,1
28.9687,29.3764,1695334425.0,1
28.7403,29.6172,1695334430.0,1
28.5114,29.857,1695334435.0,1
28.259,30.1194,1695334441.0,1
28.0291,30.3567,1695334446.0,1
27.7756,30.6165,1695334451.0,1
27.5447,30.8515,1695334456.0,1
27.3133,31.0855,1695334461.0,1
27.0582,31.3417,1695334467.0,1
26.8258,31.5734,1695334472.0,1
26.5697,31.8271,1695334477.0,1
26.3364,32.0567,1695334482.0,1
26.1027,32.2853,1695334487.0,1
25.8451,32.5355,1695334493.0,1
25.6105,32.762,1695334498.0,1
25.3755,32.9875,1695334503.0,1
25.1165,33.2345,1695334508.0,1
24.8806,33.458,1695334513.0,1
24.6207,33.7027,1695334519.0,1
24.384,33.9243,1695334524.0,1
24.1469,34.1449,1695334529.0,1
23.8857,34.3866,1695334534.0,1
23.6478,34.6053,1695334539.0,1
23.3858,34.845,1695334545.0,1
23.1471,35.0619,1695334550.0,1
22.9082,35.278,1695334555.0,1
22.6449,35.5147,1695334560.0,1
22.4052,35.729,1695334565.0,1
22.1652,35.9426,1695334570.0,1
21.9008,36.1765,1695334576.0,1
21.66,36.3884,1695334581.0,1
21.3949,36.6205,1695334586.0,1
21.1535,36.8307,1695334591.0,1
20.9117,37.0402,1695334596.0,1
20.6455,37.2698,1695334602.0,1
20.4032,37.4777,1695334607.0,1
20.1605,37.6849,1695334612.0,1
19.8933,37.9119,1695334617.0,1
19.6501,38.1177,1695334622.0,1
19.3822,38.3431,1695334628.0,1
19.1384,38.5474,1695334633.0,1
18.8942,38.751,1695334638.0,1
18.6255,38.9742,1695334643.0,1
18.3809,39.1764,1695334648.0,1
18.1359,39.378,1695334653.0,1
17.8662,39.5991,1695334659.0,1
17.6208,39.7994,1695334664.0,1
17.3505,40.019,1695334669.0,1
17.1046,40.218,1695334674.0,1
16.8585,40.4165,1695334679.0,1
16.5874,40.6341,1695334685.0,1
16.3408,40.8313,1695334690.0,1
16.0939,41.028,1695334695.0,1
15.8221,41.2438,1695334701.0,1
15.5748,41.4393,1695334706.0,1
15.3025,41.6538,1695334711.0,1
15.0548,41.8482,1695334716.0,1
14.8069,42.0422,1695334721.0,1
14.5339,42.255,1695334727.0,1
14.2855,42.448,1695334732.0,1
14.037,42.6405,1695334737.0,1
13.7633,42.8517,1695334742.0,1
13.5144,43.0432,1695334747.0,1
13.2404,43.2533,1695334753.0,1
12.9911,43.4439,1695334758.0,1
12.7416,43.634,1695334763.0,1
12.4669,43.8428,1695334768.0,1
12.2172,44.032,1695334773.0,1
11.9672,44.2209,1695334778.0,1
11.6921,44.4282,1695334784.0,1
11.4418,44.6163,1695334789.0,1
11.1663,44.8227,1695334794.0,1
10.9157,45.01,1695334799.0,1
10.665,45.197,1695334804.0,1
10.3891,45.4022,1695334810.0,1
10.1381,45.5884,1695334815.0,1
9.8619,45.7929,1695334820.0,1
9.6107,45.9784,1695334825.0,1
9.3593,46.1636,1695334830.0,1
9.0827,46.367,1695334836.0,1
8.8312,46.5516,1695334841.0,1
8.5795,46.7359,1695334846.0,1
8.3025,46.9383,1695334851.0,1
8.0506,47.1221,1695334856.0,1
7.7733,47.3239,1695334862.0,1
7.5212,47.5071,1695334867.0,1
7.269,47.6901,1695334872.0,1
6.9915,47.8911,1695334877.0,1
6.7391,48.0736,1695334882.0,1
6.4866,48.2559,1695334887.0,1
6.2088,48.4562,1695334893.0,1
5.9562,48.638,1695334898.0,1
5.6782,48.8379,1695334903.0,1
5.4254,49.0193,1695334908.0,1
5.1725,49.2007,1695334913.0,1
4.8943,49.3999,1695334919.0,1
4.6414,49.5809,1695334924.0,1
4.3884,49.7617,1695334929.0,1
4.11,49.9604,1695334934.0,1
3.8569,50.1409,1695334939.0,1
3.5784,50.3394,1695334945.0,1
3.3252,50.5196,1695334950.0,1
3.072,50.6998,1695334955.0,1
2.7933,50.8979,1695334960.0,1
2.54,51.0779,1695334965.0,1
2.2867,51.2578,1695334970.0,1
2.008,51.4556,1695334976.0,1
1.7546,51.6353,1695334981.0,1
1.4758,51.833,1695334986.0,1
1.2224,52.0126,1695334991.0,1
0.969,52.1922,1695334996.0,1
0.6901,52.3898,1695335002.0,1
0.4367,52.5693,1695335007.0,1
0.1832,52.7488,1695335012.0,1
-0.0956,52.9463,1695335018.0,1
-0.349,53.1258,1695335023.0,1
-0.6025,53.3054,1695335028.0,1
-0.8812,53.5029,1695335033.0,1
-1.1347,53.6824,1695335038.0,1
-1.4134,53.88,1695335044.0,1
-1.6668,54.0596,1695335049.0,1
-1.9455,54.2573,1695335054.0,1
-2.1988,54.437,1695335059.0,1
-2.452,54.6168,1695335064.0,1
-2.7306,54.8147,1695335070.0,1
-2.9838,54.9947,1695335075.0,1
-3.237,55.1748,1695335080.0,1
-3.5154,55.373,1695335085.0,1
-3.7685,55.5533,1695335090.0,1
-4.0469,55.7517,1695335096.0,1
-4.2998,55.9322,1695335101.0,1
-4.5527,56.1129,1695335106.0,1
-4.8309,56.3118,1695335111.0,1
-5.0837,56.4928,1695335116.0,1
-5.3364,56.6739,1695335121.0,1
-5.6143,56.8733,1695335127.0,1
-5.8669,57.0548,1695335132.0,1
-6.1446,57.2546,1695335137.0,1
-6.397,57.4365,1695335142.0,1
-6.6493,57.6185,1695335147.0,1
-6.9267,57.8191,1695335153.0,1
-7.1789,58.0016,1695335158.0,1
-7.4309,58.1843,1695335163.0,1
-7.708,58.3856,1695335168.0,1
-7.9599,58.5688,1695335173.0,1
-8.2367,58.7706,1695335179.0,1
-8.4883,58.9544,1695335184.0,1
-8.7398,59.1384,1695335189.0,1
-9.0163,59.3411,1695335194.0,1
-9.2676,59.5257,1695335199.0,1
-9.5438,59.7291,1695335205.0,1
-9.7948,59.9144,1695335210.0,1
-10.0457,60.0999,1695335215.0,1
-10.3215,60.3044,1695335220.0,1
-10.5721,60.4906,1695335225.0,1
-10.8476,60.6958,1695335231.0,1
-11.0978,60.8827,1695335236.0,1
-11.348,61.07,1695335241.0,1
-11.623,61.2764,1695335246.0,1
-11.8728,61.4644,1695335251.0,1
-12.1474,61.6717,1695335257.0,1
-12.3969,61.8606,1695335262.0,1
-12.6462,62.0499,1695335267.0,1
-12.9204,62.2586,1695335272.0,1
-13.1693,62.4487,1695335277.0,1
-13.4181,62.6393,1695335282.0,1
-13.6916,62.8494,1695335288.0,1
-13.94,63.0409,1695335293.0,1
-14.213,63.2521,1695335298.0,1
-14.461,63.4445,1695335303.0,1
-14.7088,63.6374,1695335308.0,1
-14.9811,63.8502,1695335314.0,1
-15.2285,64.0441,1695335319.0,1
-15.4757,64.2386,1695335324.0,1
-15.7473,64.4531,1695335329.0,1
-15.9941,64.6487,1695335334.0,1
-16.2652,64.8644,1695335340.0,1
-16.5115,65.0611,1695335345.0,1
-16.7576,65.2583,1695335350.0,1
-17.0279,65.4759,1695335356.0,1
-17.2734,65.6743,1695335361.0,1
-17.5433,65.8933,1695335366.0,1
-17.7883,66.093,1695335371.0,1
-18.033,66.2932,1695335376.0,1
-18.302,66.5142,1695335382.0,1
-18.5462,66.7158,1695335387.0,1
-18.8145,66.9382,1695335392.0,1
-19.0582,67.1411,1695335397.0,1
-19.3016,67.3447,1695335402.0,1
-19.5691,67.5694,1695335408.0,1
-19.8118,67.7744,1695335413.0,1
-20.0786,68.0007,1695335418.0,1
-20.3208,68.2071,1695335423.0,1
-20.5627,68.4143,1695335428.0,1
-20.8285,68.643,1695335434.0,1
-21.0697,68.8517,1695335439.0,1
-21.3348,69.0821,1695335444.0,1
-21.5754,69.2924,1695335449.0,1
-21.8156,69.5034,1695335454.0,1
-22.0795,69.7363,1695335460.0,1
-22.319,69.949,1695335465.0,1
-22.5821,70.1838,1695335470.0,1
-22.821,70.3982,1695335475.0,1
-23.0595,70.6134,1695335480.0,1
-23.3214,70.851,1695335486.0,1
-23.5591,71.068,1695335491.0,1
-23.8203,71.3076,1695335496.0,1
-24.0572,71.5264,1695335501.0,1
-24.3174,71.768,1695335507.0,1
-24.5536,71.9887,1695335512.0,1
-24.813,72.2325,1695335517.0,1
-25.0483,72.455,1695335522.0,1
-25.2832,72.6785,1695335527.0,1
-25.5412,72.9255,1695335533.0,1
-25.7753,73.1509,1695335538.0,1
-26.0089,73.3774,1695335543.0,1
-26.2654,73.6276,1695335548.0,1
-26.4981,73.8561,1695335553.0,1
-26.7536,74.1086,1695335559.0,1
-26.9854,74.3393,1695335564.0,1
-27.2168,74.571,1695335569.0,1
-27.4708,74.8272,1695335574.0,1
-27.7012,75.0611,1695335579.0,1
-27.9541,75.3197,1695335585.0,1
-28.1835,75.5559,1695335590.0,1
-28.4124,75.7932,1695335595.0,1
-28.6636,76.0555,1695335600.0,1
-28.8915,76.2952,1695335605.0,1
-29.1416,76.5601,1695335611.0,1
-29.3684,76.8023,1695335616.0,1
-29.5946,77.0455,1695335621.0,1
-29.843,77.3145,1695335626.0,1
-30.0906,77.5849,1695335632.0,1
-30.3152,77.832,1695335637.0,1
-30.5616,78.1052,1695335642.0,1
-30.785,78.3549,1695335647.0,1
-31.0078,78.6059,1695335652.0,1
-31.2523,78.8835,1695335658.0,1
-31.4739,79.1371,1695335663.0,1
-31.717,79.4176,1695335669.0,1
-31.9374,79.674,1695335674.0,1
-32.1571,79.9317,1695335679.0,1
-32.3981,80.2168,1695335684.0,1
-32.6166,80.4773,1695335689.0,1
-32.8345,80.7394,1695335694.0,1
-33.0734,81.0292,1695335700.0,1
-33.2898,81.2941,1695335705.0,1
-33.5272,81.5871,1695335710.0,1
-33.7422,81.8549,1695335715.0,1
-33.9566,82.1242,1695335720.0,1
-34.1916,82.4222,1695335726.0,1
-34.4045,82.6946,1695335731.0,1
-34.6167,82.9685,1695335736.0,1
-34.8494,83.2715,1695335741.0,1
-35.0601,83.5486,1695335746.0,1
-35.291,83.8551,1695335752.0,1
-35.5001,84.1354,1695335757.0,1
-35.7085,84.4174,1695335762.0,1
-35.9369,84.7293,1695335767.0,1
-36.1437,85.0146,1695335772.0,1
-36.3702,85.3302,1695335778.0,1
-36.5754,85.6188,1695335783.0,1
-36.7797,85.9091,1695335788.0,1
-37.0034,86.2303,1695335793.0,1
-37.206,86.5241,1695335798.0,1
-37.4278,86.8492,1695335804.0,1
-37.6286,87.1466,1695335809.0,1
-37.8286,87.4457,1695335814.0,1
-38.0475,87.7767,1695335819.0,1
-38.2456,88.0794,1695335824.0,1
-38.4625,88.4145,1695335830.0,1
-38.6587,88.721,1695335835.0,1
-38.854,89.0293,1695335840.0,1
-39.0677,89.3704,1695335845.0,1
-39.261,89.6825,1695335850.0,1
-39.4533,89.9964,1695335855.0,1
-39.6638,90.3438,1695335861.0,1
-39.8541,90.6616,1695335866.0,1
-40.0622,91.0133,1695335871.0,1
-40.2504,91.3351,1695335876.0,1
-40.4376,91.6587,1695335881.0,1
-40.6423,92.017,1695335887.0,1
-40.8273,92.3447,1695335892.0,1
-41.0295,92.7073,1695335897.0,1
-41.2123,93.0391,1695335902.0,1
-41.4121,93.4064,1695335908.0,1
-41.5925,93.7423,1695335913.0,1
-41.7719,94.0803,1695335918.0,1
-41.9679,94.4543,1695335923.0,1
-42.1448,94.7964,1695335928.0,1
-42.3382,95.1752,1695335934.0,1
-42.5127,95.5216,1695335939.0,1
-42.7033,95.905,1695335944.0,1
-42.8753,96.2558,1695335949.0,1
-43.0461,96.6086,1695335954.0,1
-43.2326,96.999,1695335960.0,1
-43.4008,97.3562,1695335965.0,1
-43.5844,97.7515,1695335970.0,1
-43.75,98.1131,1695335975.0,1
-43.9143,98.4769,1695335980.0,1
-44.0935,98.8794,1695335986.0,1
-44.255,99.2475,1695335991.0,1
-44.4311,99.655,1695335997.0,1
-44.5899,100.0277,1695336002.0,1
-44.7473,100.4025,1695336007.0,1
-44.9187,100.8172,1695336012.0,1
-45.0732,101.1965,1695336017.0,1
-45.2415,101.6163,1695336023.0,1
-45.393,102.0002,1695336028.0,1
-45.558,102.425,1695336033.0,1
-45.7064,102.8135,1695336038.0,1
-45.8534,103.2041,1695336043.0,1
-46.0133,103.6362,1695336049.0,1
-46.1572,104.0314,1695336054.0,1
-46.3136,104.4685,1695336059.0,1
-46.4542,104.8683,1695336064.0,1
-46.5933,105.2702,1695336069.0,1
-46.7445,105.7148,1695336075.0,1
-46.8802,106.1212,1695336080.0,1
-47.0277,106.5708,1695336085.0,1
-47.1601,106.9816,1695336090.0,1
-47.2909,107.3947,1695336095.0,1
-47.4328,107.8516,1695336101.0,1
-47.56,108.2691,1695336106.0,1
-47.6981,108.7309,1695336111.0,1
-47.8218,109.1529,1695336116.0,1
-47.9438,109.5771,1695336121.0,1
-48.076,110.0461,1695336127.0,1
-48.1944,110.4747,1695336132.0,1
-48.3225,110.9484,1695336137.0,1
-48.4372,111.3812,1695336142.0,1
-48.5612,111.8597,1695336148.0,1
-48.672,112.2968,1695336153.0,1
-48.7811,112.7359,1695336158.0,1
-48.8989,113.2212,1695336163.0,1
-49.004,113.6645,1695336168.0,1
-49.1175,114.1544,1695336174.0,1
-49.2187,114.6017,1695336179.0,1
-49.318,115.0509,1695336184.0,1
-49.425,115.5473,1695336189.0,1
-49.5203,116.0004,1695336194.0,1
-49.6228,116.501,1695336200.0,1
-49.7139,116.958,1695336205.0,1
-49.8031,117.4167,1695336210.0,1
-49.8989,117.9233,1695336215.0,1
-49.9839,118.3857,1695336220.0,1
-50.075,118.8962,1695336226.0,1
-50.1557,119.3621,1695336231.0,1
-50.2344,119.8297,1695336236.0,1
-50.3186,120.3458,1695336241.0,1
-50.3929,120.8167,1695336246.0,1
-50.4652,121.289,1695336251.0,1
-50.5423,121.8103,1695336257.0,1
-50.6101,122.2858,1695336262.0,1
-50.6823,122.8105,1695336267.0,1
-50.7457,123.2889,1695336272.0,1
-50.807,123.7686,1695336277.0,1
-50.8719,124.2978,1695336283.0,1
-50.9286,124.7803,1695336288.0,1
-50.9885,125.3124,1695336293.0,1
-51.0407,125.7973,1695336298.0,1
-51.0906,126.2833,1695336303.0,1
-51.1431,126.8192,1695336309.0,1
-51.1884,127.3073,1695336314.0,1
-51.2315,127.7964,1695336319.0,1
-51.2764,128.3356,1695336325.0,1
-51.3148,128.8267,1695336330.0,1
-51.3545,129.3679,1695336335.0,1
-51.3883,129.8605,1695336340.0,1
-51.4198,130.354,1695336345.0,1
-51.4518,130.8977,1695336351.0,1
-51.4785,131.3926,1695336356.0,1
-51.503,131.8881,1695336361.0,1
-51.5273,132.4337,1695336366.0,1
-51.547,132.9303,1695336371.0,1
-51.566,133.477,1695336377.0,1
-51.5809,133.9743,1695336382.0,1
-51.5935,134.472,1695336387.0,1
-51.6048,135.0198,1695336392.0,1
-51.6126,135.518,1695336397.0,1
-51.6185,136.0662,1695336403.0,1
-51.6215,136.5646,1695336408.0,1
-51.6222,137.0631,1695336413.0,1
-51.6203,137.6113,1695336418.0,1
-51.6162,138.1097,1695336423.0,1
-51.6098,138.6079,1695336428.0,1
-51.6001,139.1559,1695336434.0,1
-51.5889,139.6537,1695336439.0,1
-51.5739,140.2011,1695336444.0,1
-51.5579,140.6982,1695336449.0,1
-51.5396,141.1951,1695336454.0,1
-51.5168,141.7411,1695336460.0,1
-51.4937,142.2369,1695336465.0,1
-51.4657,142.7818,1695336470.0,1
-51.4378,143.2764,1695336475.0,1
-51.4077,143.7703,1695336480.0,1
-51.372,144.3128,1695336486.0,1
-51.3371,144.8054,1695336491.0,1
-51.3,145.2971,1695336496.0,1
-51.2567,145.837,1695336501.0,1
-51.2149,146.3268,1695336506.0,1
-51.1664,146.8646,1695336512.0,1
-51.1199,147.3524,1695336517.0,1
-51.0713,147.839,1695336522.0,1
-51.0152,148.3732,1695336527.0,1
-50.962,148.8577,1695336532.0,1
-50.9009,149.3891,1695336538.0,1
-50.8431,149.871,1695336543.0,1
-50.7831,150.3517,1695336548.0,1
-50.7147,150.8788,1695336553.0,1
-50.6502,151.3567,1695336558.0,1
-50.5769,151.8808,1695336564.0,1
-50.5079,152.3557,1695336569.0,1
-50.4369,152.8292,1695336574.0,1
-50.3564,153.3482,1695336579.0,1
-50.281,153.8185,1695336584.0,1
-50.2035,154.2872,1695336589.0,1
-50.1159,154.8009,1695336595.0,1
-50.0342,155.2661,1695336600.0,1
-49.9419,155.776,1695336605.0,1
-49.8558,156.2378,1695336610.0,1
-49.7589,156.7437,1695336616.0,1
-49.6687,157.2017,1695336621.0,1
-49.5766,157.658,1695336626.0,1
-49.4729,158.1577,1695336632.0,1
-49.3767,158.6101,1695336637.0,1
-49.2686,159.1057,1695336642.0,1
-49.1683,159.5541,1695336647.0,1
-49.0661,160.0007,1695336652.0,1
-48.9515,160.4897,1695336658.0,1
-48.8454,160.9323,1695336663.0,1
-48.7374,161.3728,1695336668.0,1
-48.6165,161.855,1695336673.0,1
-48.5047,162.2912,1695336678.0,1
-48.3796,162.7688,1695336684.0,1
-48.2641,163.2008,1695336689.0,1
-48.1467,163.6308,1695336694.0,1
-48.0155,164.1014,1695336699.0,1
-47.8945,164.527,1695336704.0,1
-47.7717,164.9505,1695336709.0,1
-47.6347,165.4139,1695336715.0,1
-47.5084,165.833,1695336720.0,1
-47.3675,166.2915,1695336725.0,1
-47.2376,166.7061,1695336730.0,1
-47.0929,167.1598,1695336736.0,1
-46.9596,167.5699,1695336741.0,1
-46.8247,167.9778,1695336746.0,1
-46.6745,168.4239,1695336751.0,1
-46.5363,168.8273,1695336756.0,1
-46.3965,169.2286,1695336761.0,1
-46.2409,169.6676,1695336767.0,1
-46.0979,170.0642,1695336772.0,1
-45.9388,170.4981,1695336777.0,1
-45.7926,170.8902,1695336782.0,1
-45.6449,171.2802,1695336787.0,1
-45.4808,171.7066,1695336793.0,1
-45.33,172.092,1695336798.0,1
-45.1778,172.4753,1695336803.0,1
-45.0088,172.8944,1695336808.0,1
-44.8536,173.2732,1695336813.0,1
-44.6813,173.6873,1695336819.0,1
-44.5232,174.0616,1695336824.0,1
-44.3638,174.4336,1695336829.0,1
-44.1869,174.8405,1695336834.0,1
-44.0246,175.2081,1695336839.0,1
-43.8611,175.5736,1695336844.0,1
-43.6797,175.9731,1695336850.0,1
-43.5135,176.3341,1695336855.0,1
-43.3291,176.7288,1695336860.0,1
-43.1602,177.0855,1695336865.0,1
-42.9901,177.44,1695336870.0,1
-42.8015,177.8276,1695336876.0,1
-42.6288,178.1777,1695336881.0,1
-42.4549,178.5259,1695336886.0,1
-42.2622,178.9065,1695336891.0,1
-42.0859,179.2504,1695336896.0,1
-41.8905,179.6263,1695336902.0,1
-41.7118,179.9659,1695336907.0,1
-41.5319,180.3035,1695336912.0,1
-41.3327,180.6725,1695336917.0,1
-41.1505,181.0059,1695336922.0,1
-40.9673,181.3373,1695336927.0,1
-40.7644,181.6996,1695336933.0,1
-40.5789,182.027,1695336938.0,1
-40.3736,182.3848,1695336943.0,1
-40.186,182.7081,1695336948.0,1
-39.9972,183.0295,1695336953.0,1
-39.7885,183.3809,1695336959.0,1
-39.5977,183.6984,1695336964.0,1
-39.3867,184.0454,1695336970.0,1
-39.1938,184.3591,1695336975.0,1
-39.0,184.6708,1695336980.0,1
-38.7857,185.0116,1695336985.0,1
-38.5899,185.3196,1695336990.0,1
-38.3932,185.6257,1695336995.0,1
-38.1758,185.9604,1695337001.0,1
-37.9772,186.2628,1695337006.0,1
-37.7577,186.5935,1695337011.0,1
-37.5573,186.8923,1695337016.0,1
-37.356,187.1893,1695337021.0,1
-37.1336,187.5141,1695337027.0,1
-36.9305,187.8076,1695337032.0,1
-36.7062,188.1285,1695337037.0,1
-36.5014,188.4185,1695337042.0,1
-36.2958,188.7069,1695337047.0,1
-36.0687,189.0222,1695337053.0,1
-35.8614,189.3072,1695337058.0,1
-35.6534,189.5905,1695337063.0,1
-35.4237,189.9004,1695337068.0,1
-35.2141,190.1804,1695337073.0,1
-34.9825,190.4869,1695337079.0,1
-34.7713,190.7637,1695337084.0,1
-34.5593,191.039,1695337089.0,1
-34.3254,191.3402,1695337094.0,1
-34.112,191.6123,1695337099.0,1
-33.8979,191.883,1695337104.0,1
-33.6615,192.1792,1695337110.0,1
-33.4459,192.4468,1695337115.0,1
-33.2081,192.7396,1695337120.0,1
-32.9911,193.0043,1695337125.0,1
-32.7735,193.2675,1695337130.0,1
-32.5334,193.5555,1695337136.0,1
-32.3144,193.8159,1695337141.0,1
-32.0729,194.1007,1695337146.0,1
-31.8526,194.3583,1695337151.0,1
-31.6318,194.6144,1695337156.0,1
-31.3882,194.8948,1695337162.0,1
-31.1661,195.1483,1695337167.0,1
-30.9211,195.4256,1695337172.0,1
-30.6977,195.6764,1695337177.0,1
-30.4738,195.926,1695337182.0,1
-30.2269,196.199,1695337188.0,1
-30.0018,196.446,1695337193.0,1
-29.7536,196.7163,1695337198.0,1
-29.5274,196.9607,1695337203.0,1
-29.3007,197.204,1695337208.0,1
-29.0507,197.4702,1695337214.0,1
-28.8228,197.7111,1695337219.0,1
-28.5716,197.9747,1695337224.0,1
-28.3427,198.2131,1695337229.0,1
-28.1133,198.4505,1695337234.0,1
-27.8604,198.7103,1695337240.0,1
-27.6301,198.9453,1695337245.0,1
-27.3761,199.2025,1695337250.0,1
-27.1447,199.4353,1695337255.0,1
-26.9129,199.6671,1695337260.0,1
-26.6573,199.9208,1695337266.0,1
-26.4246,200.1504,1695337271.0,1
-26.168,200.4018,1695337276.0,1
-25.9343,200.6293,1695337281.0,1
-25.7002,200.8558,1695337287.0,1
-25.4422,201.1038,1695337292.0,1
-25.2072,201.3282,1695337297.0,1
-24.9483,201.574,1695337303.0,1
-24.7125,201.7965,1695337308.0,1
-24.4526,202.0402,1695337313.0,1
-24.216,202.2608,1695337318.0,1
-23.9789,202.4806,1695337323.0,1
-23.7177,202.7212,1695337329.0,1
-23.4798,202.9391,1695337334.0,1
-23.2177,203.1778,1695337339.0,1
